step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
23	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
24	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
25	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
26	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
27	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
28	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
29	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
30	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
31	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
32	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
33	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
34	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
35	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
36	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
37	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
38	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
39	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
40	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
41	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
42	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
43	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
44	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
45	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
46	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
47	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
48	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
49	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
50	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
51	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
52	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
53	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
54	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
55	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
56	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
57	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
58	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
59	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
60	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
61	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
62	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
63	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
64	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
65	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.12]
66	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.11]
67	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.11]
68	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.11]
69	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.11]
70	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.11]
71	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.11]
72	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.11]
73	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.11]
74	[2.56, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, 0.01, 1.19]	[0.2, 0.08, 1.1]	[0.17, -0.02, 1.08]	[0.28, 0.08, -0.09]	[0.26, -0.03, -0.11]
