step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
10	[1.31, -0.81, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.05, 1.11]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.22, -0.07, -0.01]	[0.11, -0.08, -0.04]
11	[1.07, -0.59, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.07, 1.11]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.19, -0.05, -0.01]	[0.08, -0.07, -0.04]
12	[0.84, -0.43, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.08, 1.11]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.17, -0.04, -0.01]	[0.06, -0.06, -0.04]
13	[0.63, -0.32, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.09, 1.11]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.16, -0.03, -0.01]	[0.05, -0.05, -0.04]
14	[0.47, -0.23, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.07, -0.09, 1.11]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.14, -0.02, -0.01]	[0.03, -0.04, -0.04]
15	[0.34, -0.17, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.06, -0.1, 1.11]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.13, -0.02, -0.01]	[0.02, -0.04, -0.04]
16	[0.24, -0.12, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.06, -0.1, 1.12]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.13, -0.01, -0.02]	[0.02, -0.03, -0.04]
17	[0.16, -0.08, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.05, -0.11, 1.12]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.12, -0.01, -0.02]	[0.01, -0.03, -0.04]
18	[0.11, -0.06, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.05, -0.11, 1.12]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.12, -0.01, -0.02]	[0.01, -0.03, -0.04]
19	[0.07, -0.09, -0.91, 0.0, 0.0, 0.0, -1.0]	[-0.04, -0.11, 1.1]	[0.07, -0.12, 1.1]	[-0.04, -0.14, 1.08]	[0.11, -0.01, -0.0]	[0.0, -0.03, -0.03]
20	[0.04, -0.08, -0.78, 0.0, 0.0, 0.0, -1.0]	[-0.04, -0.11, 1.09]	[0.07, -0.12, 1.1]	[-0.04, -0.13, 1.06]	[0.11, -0.01, 0.01]	[0.0, -0.02, -0.03]
21	[0.01, -0.05, -0.78, 0.0, 0.0, 0.0, -1.0]	[-0.04, -0.11, 1.07]	[0.07, -0.12, 1.1]	[-0.04, -0.13, 1.04]	[0.11, -0.01, 0.03]	[-0.0, -0.02, -0.03]
22	[-0.02, -0.01, -0.76, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.11, 1.06]	[0.07, -0.12, 1.1]	[-0.05, -0.12, 1.02]	[0.11, -0.0, 0.04]	[-0.01, -0.01, -0.04]
23	[-0.11, 0.1, -0.92, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 1.05]	[0.07, -0.12, 1.1]	[-0.05, -0.11, 1.0]	[0.1, 0.0, 0.05]	[-0.02, 0.01, -0.05]
24	[-0.23, 0.26, -1.03, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 1.04]	[0.07, -0.12, 1.1]	[-0.06, -0.11, 0.99]	[0.1, 0.0, 0.06]	[-0.03, 0.01, -0.05]
25	[-0.29, 0.34, -1.0, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 1.02]	[0.07, -0.12, 1.1]	[-0.05, -0.11, 0.99]	[0.1, 0.0, 0.08]	[-0.03, 0.01, -0.03]
26	[-0.27, 0.31, -0.8, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 1.01]	[0.07, -0.12, 1.1]	[-0.05, -0.12, 1.01]	[0.1, 0.0, 0.09]	[-0.02, 0.0, -0.01]
27	[-0.22, 0.24, -0.56, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 1.01]	[0.07, -0.12, 1.1]	[-0.05, -0.11, 1.0]	[0.1, 0.0, 0.09]	[-0.02, 0.01, -0.01]
28	[-0.25, 0.27, -0.57, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 1.0]	[0.07, -0.12, 1.1]	[-0.05, -0.11, 0.99]	[0.1, 0.0, 0.1]	[-0.03, 0.01, -0.01]
29	[-0.27, 0.31, -0.56, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 1.0]	[0.07, -0.12, 1.1]	[-0.06, -0.11, 0.99]	[0.1, 0.0, 0.1]	[-0.03, 0.01, -0.01]
30	[-0.29, 0.34, -0.55, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.99]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.99]	[0.1, 0.0, 0.11]	[-0.03, 0.02, -0.0]
31	[-0.3, 0.36, -0.54, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.99]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.99]	[0.1, 0.0, 0.11]	[-0.03, 0.02, -0.0]
32	[-0.31, 0.37, -0.53, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.99]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.11]	[-0.03, 0.02, -0.0]
33	[-0.32, 0.38, -0.52, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.03, 0.02, -0.0]
34	[-0.33, 0.39, -0.51, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.03, 0.02, -0.0]
35	[-0.34, 0.4, -0.5, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.03, 0.02, 0.0]
36	[-0.34, 0.41, -0.5, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.03, 0.02, 0.0]
37	[-0.34, 0.41, -0.5, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.03, 0.02, 0.0]
38	[-0.35, 0.42, -0.49, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.03, 0.02, 0.0]
39	[-0.35, 0.42, -0.49, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.04, 0.02, 0.0]
40	[-0.35, 0.43, -0.48, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.04, 0.02, 0.0]
41	[-0.35, 0.43, -0.48, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.04, 0.02, 0.0]
42	[-0.35, 0.43, -0.48, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.04, 0.02, 0.0]
43	[-0.36, 0.43, -0.48, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.98]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.12]	[-0.04, 0.02, 0.0]
44	[-0.36, 0.44, -0.47, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
45	[-0.36, 0.44, -0.47, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
46	[-0.36, 0.44, -0.47, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
47	[-0.36, 0.44, -0.47, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.06, -0.1, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
48	[-0.36, 0.44, -0.47, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.06, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
49	[-0.36, 0.44, -0.47, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.06, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
50	[-0.36, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.06, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
51	[-0.36, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.06, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
52	[-0.36, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
53	[-0.36, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
54	[-0.36, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.02, 0.0]
55	[-0.36, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
56	[-0.37, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
57	[-0.37, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
58	[-0.37, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
59	[-0.37, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
60	[-0.37, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
61	[-0.37, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
62	[-0.37, 0.45, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
63	[-0.37, 0.45, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
64	[-0.37, 0.45, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
65	[-0.37, 0.45, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
66	[-0.37, 0.45, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
67	[-0.37, 0.45, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
68	[-0.37, 0.45, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
69	[-0.37, 0.46, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
70	[-0.37, 0.46, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
71	[-0.37, 0.46, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
72	[-0.37, 0.46, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
73	[-0.37, 0.46, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
74	[-0.37, 0.46, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.03, -0.12, 0.97]	[0.07, -0.12, 1.1]	[-0.07, -0.09, 0.98]	[0.1, 0.0, 0.13]	[-0.04, 0.03, 0.0]
