step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
15	[0.01, -0.57, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.18, 1.18]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.16, -0.08]	[0.0, -0.07, -0.11]
16	[0.01, -0.42, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.19, 1.18]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.15, -0.08]	[0.0, -0.06, -0.11]
17	[0.01, -0.31, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.2, 1.18]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.14, -0.08]	[0.0, -0.05, -0.11]
18	[0.01, -0.23, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.2, 1.18]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.14, -0.08]	[0.0, -0.04, -0.11]
19	[0.0, -0.17, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.21, 1.18]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.13, -0.08]	[-0.0, -0.04, -0.11]
20	[-0.0, -0.12, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.21, 1.18]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.13, -0.08]	[-0.0, -0.03, -0.11]
21	[-0.0, -0.14, -1.58, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.17]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.13, -0.07]	[-0.0, -0.03, -0.09]
22	[-0.01, -0.11, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.14]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.12, -0.04]	[-0.0, -0.03, -0.07]
23	[-0.02, -0.09, -1.2, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.12]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.12, -0.02]	[-0.0, -0.03, -0.05]
24	[-0.01, -0.07, -0.97, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.1]	[-0.2, -0.34, 1.1]	[-0.15, -0.25, 1.07]	[-0.06, -0.12, 0.0]	[-0.0, -0.03, -0.03]
25	[-0.0, -0.06, -0.78, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.08]	[-0.2, -0.34, 1.1]	[-0.14, -0.25, 1.05]	[-0.06, -0.12, 0.02]	[0.0, -0.03, -0.03]
26	[0.03, -0.05, -0.8, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.06]	[-0.2, -0.34, 1.1]	[-0.14, -0.25, 1.03]	[-0.06, -0.12, 0.04]	[0.01, -0.03, -0.03]
27	[0.08, -0.05, -0.8, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.04]	[-0.2, -0.34, 1.1]	[-0.13, -0.25, 1.02]	[-0.06, -0.12, 0.06]	[0.01, -0.03, -0.03]
28	[0.13, -0.06, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.03]	[-0.2, -0.34, 1.1]	[-0.12, -0.25, 1.0]	[-0.06, -0.12, 0.07]	[0.02, -0.03, -0.03]
29	[0.18, -0.06, -0.77, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.01]	[-0.2, -0.34, 1.1]	[-0.11, -0.25, 0.99]	[-0.07, -0.12, 0.09]	[0.02, -0.03, -0.02]
30	[0.24, -0.06, -0.72, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 0.99]	[-0.2, -0.34, 1.1]	[-0.1, -0.25, 0.98]	[-0.07, -0.12, 0.11]	[0.03, -0.03, -0.02]
31	[0.28, -0.05, -0.65, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.23, 0.98]	[-0.2, -0.34, 1.1]	[-0.11, -0.25, 0.99]	[-0.08, -0.12, 0.12]	[0.01, -0.02, 0.01]
32	[0.14, -0.03, -0.41, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.23, 0.97]	[-0.2, -0.34, 1.1]	[-0.1, -0.25, 0.98]	[-0.08, -0.12, 0.13]	[0.02, -0.02, 0.01]
33	[0.21, -0.04, -0.39, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.23, 0.96]	[-0.2, -0.34, 1.1]	[-0.09, -0.25, 0.97]	[-0.08, -0.12, 0.14]	[0.03, -0.02, 0.02]
34	[0.26, -0.04, -0.34, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.23, 0.95]	[-0.2, -0.34, 1.1]	[-0.09, -0.25, 0.97]	[-0.09, -0.12, 0.15]	[0.03, -0.02, 0.02]
35	[0.3, -0.04, -0.29, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.23, 0.94]	[-0.2, -0.34, 1.1]	[-0.08, -0.25, 0.96]	[-0.09, -0.11, 0.16]	[0.03, -0.02, 0.03]
36	[0.32, -0.04, -0.24, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.23, 0.93]	[-0.2, -0.34, 1.1]	[-0.07, -0.25, 0.96]	[-0.09, -0.11, 0.17]	[0.03, -0.02, 0.03]
37	[0.34, -0.04, -0.2, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.23, 0.93]	[-0.2, -0.34, 1.1]	[-0.07, -0.25, 0.96]	[-0.1, -0.11, 0.17]	[0.04, -0.02, 0.03]
38	[0.36, -0.04, -0.16, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.23, 0.92]	[-0.2, -0.34, 1.1]	[-0.06, -0.25, 0.96]	[-0.1, -0.11, 0.18]	[0.04, -0.02, 0.04]
39	[0.37, -0.05, -0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.23, 0.92]	[-0.2, -0.34, 1.1]	[-0.06, -0.25, 0.96]	[-0.11, -0.11, 0.18]	[0.04, -0.02, 0.04]
40	[0.37, -0.05, -0.1, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.23, 0.91]	[-0.2, -0.34, 1.1]	[-0.05, -0.25, 0.95]	[-0.11, -0.11, 0.19]	[0.04, -0.02, 0.04]
41	[0.37, 0.75, 0.42, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.22, 0.92]	[-0.2, -0.34, 1.1]	[-0.05, -0.25, 0.95]	[-0.11, -0.12, 0.18]	[0.04, -0.03, 0.04]
42	[0.37, 0.72, 0.39, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.21, 0.92]	[-0.2, -0.33, 1.1]	[-0.06, -0.24, 0.95]	[-0.11, -0.13, 0.18]	[0.04, -0.03, 0.03]
43	[0.36, 0.69, 0.34, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.19, 0.92]	[-0.2, -0.32, 1.1]	[-0.06, -0.22, 0.95]	[-0.11, -0.13, 0.18]	[0.04, -0.03, 0.03]
44	[0.35, 0.7, 0.33, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.18, 0.92]	[-0.2, -0.31, 1.1]	[-0.06, -0.21, 0.95]	[-0.11, -0.14, 0.18]	[0.03, -0.03, 0.03]
45	[0.35, 0.7, 0.31, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.16, 0.92]	[-0.2, -0.3, 1.1]	[-0.06, -0.19, 0.95]	[-0.1, -0.14, 0.18]	[0.03, -0.03, 0.03]
46	[0.34, 0.69, 0.3, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.15, 0.93]	[-0.2, -0.3, 1.1]	[-0.07, -0.18, 0.95]	[-0.1, -0.15, 0.17]	[0.03, -0.03, 0.03]
47	[0.34, 0.68, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.14, 0.93]	[-0.2, -0.29, 1.1]	[-0.07, -0.17, 0.95]	[-0.1, -0.15, 0.17]	[0.03, -0.03, 0.03]
48	[0.34, 0.65, 0.25, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.12, 0.93]	[-0.21, -0.28, 1.1]	[-0.07, -0.16, 0.95]	[-0.1, -0.16, 0.17]	[0.03, -0.03, 0.02]
49	[0.34, 0.65, 0.25, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.11, 0.93]	[-0.21, -0.27, 1.1]	[-0.08, -0.15, 0.95]	[-0.1, -0.16, 0.17]	[0.03, -0.03, 0.02]
50	[0.34, 0.65, 0.25, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.1, 0.93]	[-0.21, -0.27, 1.1]	[-0.08, -0.14, 0.95]	[-0.09, -0.16, 0.17]	[0.03, -0.03, 0.02]
51	[0.34, 0.65, 0.25, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.09, 0.93]	[-0.21, -0.26, 1.1]	[-0.08, -0.13, 0.95]	[-0.09, -0.17, 0.17]	[0.03, -0.04, 0.02]
52	[0.35, 0.65, 0.25, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.08, 0.93]	[-0.21, -0.26, 1.1]	[-0.09, -0.12, 0.95]	[-0.09, -0.17, 0.17]	[0.03, -0.04, 0.02]
53	[0.35, 0.61, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.07, 0.93]	[-0.21, -0.25, 1.1]	[-0.09, -0.11, 0.95]	[-0.09, -0.18, 0.17]	[0.04, -0.04, 0.02]
54	[0.35, 0.6, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.07, 0.93]	[-0.21, -0.25, 1.1]	[-0.09, -0.11, 0.95]	[-0.08, -0.18, 0.17]	[0.04, -0.04, 0.02]
55	[0.35, 0.6, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.06, 0.93]	[-0.21, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.18, 0.17]	[0.04, -0.04, 0.02]
56	[0.35, 0.59, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.05, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.19, 0.17]	[0.04, -0.04, 0.02]
57	[0.37, 0.55, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.04, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.05, 0.02]
58	[0.38, 0.48, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.04, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.06, 0.02]
59	[0.38, 0.41, 0.19, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.03, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.21, 0.17]	[0.04, -0.06, 0.02]
60	[0.36, 0.35, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.03, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.21, 0.17]	[0.04, -0.07, 0.02]
61	[0.36, 0.31, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.22, 0.17]	[0.04, -0.07, 0.02]
62	[0.36, 0.27, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.22, 0.17]	[0.04, -0.08, 0.02]
63	[0.36, 0.23, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.93]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.08, -0.23, 0.17]	[0.04, -0.08, 0.02]
64	[0.36, 0.2, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
65	[0.36, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
66	[0.36, 0.16, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
67	[0.36, 0.16, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
68	[0.36, 0.16, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
69	[0.36, 0.16, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
70	[0.36, 0.16, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
71	[0.36, 0.16, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
72	[0.36, 0.16, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
73	[0.36, 0.16, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
74	[0.36, 0.15, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
75	[0.36, 0.15, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
76	[0.36, 0.15, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
77	[0.36, 0.15, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
78	[0.36, 0.15, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
79	[0.36, 0.15, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.09, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.08, 0.02]
