step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
17	[0.68, 0.7, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.07, 1.29]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.07, 0.15, -0.19]	[0.05, 0.04, -0.22]
18	[0.52, 0.65, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.11, 0.08, 1.29]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.05, 0.15, -0.19]	[0.04, 0.04, -0.21]
19	[0.4, 0.62, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.11, 0.08, 1.29]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.05, 0.15, -0.19]	[0.03, 0.03, -0.21]
20	[0.32, 0.59, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.12, 0.08, 1.29]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.04, 0.14, -0.19]	[0.03, 0.03, -0.21]
21	[0.25, 0.57, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.13, 0.08, 1.29]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.03, 0.14, -0.19]	[0.02, 0.03, -0.21]
22	[0.21, 0.56, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.13, 0.09, 1.29]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.03, 0.14, -0.19]	[0.02, 0.03, -0.21]
23	[0.17, 0.54, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.13, 0.09, 1.29]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.03, 0.14, -0.19]	[0.01, 0.03, -0.21]
24	[0.13, 0.53, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.29]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.19]	[0.01, 0.03, -0.21]
25	[0.11, 0.52, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.01, 0.03, -0.21]
26	[0.09, 0.51, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.01, 0.03, -0.21]
27	[0.07, 0.51, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.01, 0.03, -0.21]
28	[0.06, 0.5, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
29	[0.04, 0.5, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
30	[0.04, 0.5, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
31	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
32	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
33	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
34	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
35	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
36	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
37	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
38	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
39	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.14, -0.18]	[0.0, 0.02, -0.21]
40	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
41	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
42	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
43	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
44	[0.03, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
45	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
46	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
47	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
48	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
49	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
50	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
51	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
52	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
53	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
54	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
55	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
56	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
57	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
58	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
59	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
60	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
61	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
62	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
63	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
64	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
65	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
66	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
67	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
68	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
69	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
70	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
71	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
72	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
73	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
74	[0.02, 0.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.09, 1.28]	[0.16, 0.23, 1.1]	[0.15, 0.11, 1.08]	[0.02, 0.13, -0.18]	[0.0, 0.02, -0.21]
