step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
53	[1.88, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
54	[1.88, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
55	[1.88, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
56	[1.88, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
57	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
58	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
59	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
60	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
61	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
62	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
63	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
64	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
65	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
66	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
67	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
68	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
69	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
70	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
71	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
72	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
73	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
74	[1.89, 3.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 1.02]	[0.07, 0.17, 1.1]	[0.08, 0.28, 1.07]	[0.18, 0.22, 0.08]	[0.19, 0.33, 0.05]
